date,store_id,city,city_tier,treatment_group,orders_placed,orders_delivered,orders_cancelled_stockout,orders_cancelled_other,avg_delivery_time_min,pct_on_time_15min,gtv_inr
2026-01-30,DS1020,Jaipur,Tier 2,control,118,111,5,2,18.19,35.0,22498.0
2026-01-30,DS1021,Bengaluru,Tier 1,treated,165,158,5,2,14.29,56.6,35270.0
2026-01-30,DS1022,Lucknow,Tier 2,control,158,150,6,2,15.16,46.6,35721.0
2026-01-30,DS1023,Mumbai,Tier 1,treated,256,242,9,5,14.97,48.8,57912.0
2026-01-30,DS1024,Mumbai,Tier 1,treated,271,260,7,4,17.31,35.0,60783.0
2026-01-30,DS1025,Jaipur,Tier 2,control,120,117,3,0,14.99,52.4,25446.0
2026-01-30,DS1026,Delhi NCR,Tier 1,treated,203,197,2,4,18.6,35.0,44958.0
2026-01-30,DS1027,Mumbai,Tier 1,treated,161,149,11,1,16.13,35.2,33873.0
2026-01-30,DS1028,Bhopal,Tier 2,control,188,180,8,0,13.91,62.0,39401.0
2026-01-30,DS1029,Jaipur,Tier 2,control,102,98,3,1,14.04,63.5,18625.0
2026-01-30,DS1030,Pune,Tier 1,control,256,248,6,2,15.57,43.0,51543.0
2026-01-30,DS1031,Mumbai,Tier 1,treated,188,174,10,4,14.95,51.4,45355.0
2026-01-30,DS1032,Chennai,Tier 1,control,212,200,9,3,16.63,35.0,52952.0
2026-01-30,DS1033,Jaipur,Tier 2,control,95,92,1,2,19.78,35.0,18751.0
2026-01-30,DS1034,Mumbai,Tier 1,treated,193,188,4,1,16.73,36.3,47224.0
2026-01-30,DS1035,Pune,Tier 1,control,236,234,0,2,18.26,35.0,55847.0
2026-01-30,DS1036,Lucknow,Tier 2,control,92,88,2,2,13.1,75.1,18421.0
2026-01-30,DS1037,Lucknow,Tier 2,control,156,148,7,1,15.56,46.9,32297.0
2026-01-30,DS1038,Delhi NCR,Tier 1,treated,240,229,7,4,14.82,52.9,53083.0
2026-01-30,DS1039,Lucknow,Tier 2,control,88,82,4,2,13.6,65.7,14274.0
2026-01-30,DS1040,Hyderabad,Tier 1,control,184,173,11,0,18.38,35.0,41336.0
2026-01-30,DS1041,Lucknow,Tier 2,control,122,117,4,1,16.14,35.0,24199.0
2026-01-30,DS1042,Jaipur,Tier 2,control,124,118,5,1,15.85,35.0,28959.0
2026-01-30,DS1043,Indore,Tier 2,control,102,95,4,3,14.31,61.4,22619.0
2026-01-30,DS1044,Bengaluru,Tier 1,treated,196,181,14,1,14.48,52.2,49743.0
2026-01-30,DS1045,Delhi NCR,Tier 1,treated,175,171,2,2,16.09,35.0,38025.0
2026-01-30,DS1046,Bengaluru,Tier 1,treated,168,164,4,0,18.06,35.0,40752.0
2026-01-30,DS1047,Bengaluru,Tier 1,treated,141,132,7,2,20.03,35.0,34353.0
2026-01-30,DS1048,Mumbai,Tier 1,treated,188,183,5,0,15.57,41.9,47529.0
2026-01-30,DS1049,Jaipur,Tier 2,control,136,129,4,3,14.58,55.3,25558.0
2026-01-30,DS1050,Chennai,Tier 1,control,147,136,10,1,14.05,62.4,33671.0
2026-01-30,DS1051,Chennai,Tier 1,control,214,204,6,4,16.41,41.2,48591.0
2026-01-30,DS1052,Jaipur,Tier 2,control,117,115,2,0,16.42,35.0,23965.0
2026-01-30,DS1053,Bhopal,Tier 2,control,87,84,2,1,15.26,35.0,18550.0
2026-01-30,DS1054,Pune,Tier 1,control,248,234,10,4,16.09,36.9,58875.0
2026-01-30,DS1055,Delhi NCR,Tier 1,treated,187,179,6,2,14.49,50.3,43445.0
2026-01-30,DS1056,Delhi NCR,Tier 1,treated,263,247,14,2,16.13,35.3,59441.0
2026-01-30,DS1057,Delhi NCR,Tier 1,treated,180,176,2,2,19.48,35.0,46744.0
2026-01-30,DS1058,Chennai,Tier 1,control,224,211,12,1,18.52,35.0,49092.0
2026-01-30,DS1059,Mumbai,Tier 1,treated,193,182,8,3,16.83,35.0,45903.0
2026-01-31,DS1000,Pune,Tier 1,control,208,199,8,1,16.7,40.4,41095.0
2026-01-31,DS1001,Bengaluru,Tier 1,treated,207,195,10,2,19.46,35.0,45919.0
2026-01-31,DS1002,Mumbai,Tier 1,treated,187,181,4,2,16.04,46.4,39897.0
2026-01-31,DS1003,Lucknow,Tier 2,control,111,106,4,1,16.96,35.0,20187.0
2026-01-31,DS1004,Pune,Tier 1,control,185,177,6,2,14.34,54.5,49650.0
2026-01-31,DS1005,Pune,Tier 1,control,160,153,5,2,15.6,46.3,34560.0
2026-01-31,DS1006,Pune,Tier 1,control,240,228,12,0,14.38,54.7,53303.0
2026-01-31,DS1007,Mumbai,Tier 1,treated,209,199,8,2,15.69,45.3,51817.0
2026-01-31,DS1008,Chennai,Tier 1,control,222,215,5,2,18.24,35.0,56407.0
2026-01-31,DS1009,Hyderabad,Tier 1,control,203,197,4,2,15.25,38.3,37416.0
2026-01-31,DS1010,Lucknow,Tier 2,control,89,84,3,2,17.46,35.0,12873.0
2026-01-31,DS1011,Pune,Tier 1,control,166,156,8,2,18.69,35.0,38576.0
2026-01-31,DS1012,Bengaluru,Tier 1,treated,213,204,8,1,16.67,37.9,52336.0
2026-01-31,DS1013,Pune,Tier 1,control,215,202,11,2,17.33,35.0,46879.0
2026-01-31,DS1014,Hyderabad,Tier 1,control,185,181,4,0,19.46,35.0,49897.0
2026-01-31,DS1015,Jaipur,Tier 2,control,136,133,2,1,15.97,40.2,21022.0
2026-01-31,DS1016,Mumbai,Tier 1,treated,209,200,7,2,16.65,35.0,53197.0
2026-01-31,DS1017,Chennai,Tier 1,control,158,151,6,1,15.06,49.6,39954.0
2026-01-31,DS1018,Bhopal,Tier 2,control,121,117,4,0,16.7,35.0,27736.0
2026-01-31,DS1019,Hyderabad,Tier 1,control,241,227,9,5,18.88,35.0,50054.0
2026-01-31,DS1020,Jaipur,Tier 2,control,144,140,2,2,18.93,35.0,28401.0
2026-01-31,DS1021,Bengaluru,Tier 1,treated,136,128,7,1,15.44,47.5,30480.0
2026-01-31,DS1022,Lucknow,Tier 2,control,133,127,5,1,14.2,60.0,29308.0
2026-01-31,DS1023,Mumbai,Tier 1,treated,212,198,10,4,15.34,49.8,45062.0
2026-01-31,DS1024,Mumbai,Tier 1,treated,273,265,3,5,17.18,35.0,62784.0
2026-01-31,DS1025,Jaipur,Tier 2,control,145,137,4,4,16.13,41.4,22889.0
2026-01-31,DS1026,Delhi NCR,Tier 1,treated,231,223,5,3,16.55,37.1,60702.0
2026-01-31,DS1027,Mumbai,Tier 1,treated,184,178,5,1,15.57,42.6,32230.0
2026-01-31,DS1028,Bhopal,Tier 2,control,187,182,4,1,15.52,42.1,32626.0
2026-01-31,DS1029,Jaipur,Tier 2,control,128,124,4,0,17.29,35.0,28606.0
2026-01-31,DS1030,Pune,Tier 1,control,268,252,13,3,17.19,35.0,73371.0
2026-01-31,DS1031,Mumbai,Tier 1,treated,181,175,4,2,16.14,40.1,42357.0
2026-01-31,DS1032,Chennai,Tier 1,control,215,213,2,0,18.17,35.0,53044.0
2026-01-31,DS1033,Jaipur,Tier 2,control,81,73,7,1,18.31,35.0,18488.0
2026-01-31,DS1034,Mumbai,Tier 1,treated,201,198,2,1,16.23,35.9,47988.0
2026-01-31,DS1035,Pune,Tier 1,control,254,247,7,0,18.3,35.0,58479.0
2026-01-31,DS1036,Lucknow,Tier 2,control,86,82,2,2,13.52,74.1,20335.0
2026-01-31,DS1037,Lucknow,Tier 2,control,134,129,4,1,16.49,35.0,24926.0
2026-01-31,DS1038,Delhi NCR,Tier 1,treated,236,231,4,1,13.14,71.1,52189.0
2026-01-31,DS1039,Lucknow,Tier 2,control,91,86,4,1,14.22,58.2,17599.0
2026-01-31,DS1040,Hyderabad,Tier 1,control,176,171,5,0,17.23,35.0,33112.0
2026-01-31,DS1041,Lucknow,Tier 2,control,118,110,7,1,18.3,35.0,19575.0
2026-01-31,DS1042,Jaipur,Tier 2,control,120,117,2,1,15.18,50.8,23882.0
2026-01-31,DS1043,Indore,Tier 2,control,99,98,1,0,15.16,53.1,18298.0
2026-01-31,DS1044,Bengaluru,Tier 1,treated,160,152,6,2,17.01,35.0,38249.0
2026-01-31,DS1045,Delhi NCR,Tier 1,treated,200,190,9,1,16.31,35.0,44004.0
2026-01-31,DS1046,Bengaluru,Tier 1,treated,146,139,5,2,18.05,35.0,36094.0
2026-01-31,DS1047,Bengaluru,Tier 1,treated,169,163,4,2,19.42,35.0,37733.0
2026-01-31,DS1048,Mumbai,Tier 1,treated,216,198,12,6,16.25,36.5,46656.0
2026-01-31,DS1049,Jaipur,Tier 2,control,123,116,4,3,14.66,53.7,25257.0
2026-01-31,DS1050,Chennai,Tier 1,control,153,144,7,2,12.08,81.9,37247.0
2026-01-31,DS1051,Chennai,Tier 1,control,185,175,6,4,17.28,35.0,44115.0
2026-01-31,DS1052,Jaipur,Tier 2,control,99,97,1,1,15.66,48.9,22740.0
2026-01-31,DS1053,Bhopal,Tier 2,control,98,94,2,2,13.69,66.2,16267.0
2026-01-31,DS1054,Pune,Tier 1,control,243,233,8,2,16.81,35.0,47989.0
2026-01-31,DS1055,Delhi NCR,Tier 1,treated,182,170,6,6,13.09,71.0,46028.0
2026-01-31,DS1056,Delhi NCR,Tier 1,treated,263,251,8,4,18.7,35.0,59522.0
2026-01-31,DS1057,Delhi NCR,Tier 1,treated,170,159,11,0,17.04,35.0,34465.0
2026-01-31,DS1058,Chennai,Tier 1,control,249,240,7,2,16.73,35.0,64602.0
2026-01-31,DS1059,Mumbai,Tier 1,treated,201,198,2,1,15.03,53.6,54997.0
2026-02-01,DS1000,Pune,Tier 1,control,175,165,7,3,16.02,37.7,42444.0
2026-02-01,DS1001,Bengaluru,Tier 1,treated,164,154,8,2,19.76,35.0,35354.0
2026-02-01,DS1002,Mumbai,Tier 1,treated,165,153,10,2,15.71,40.2,36561.0
2026-02-01,DS1003,Lucknow,Tier 2,control,111,104,7,0,15.86,35.0,22333.0
2026-02-01,DS1004,Pune,Tier 1,control,147,137,7,3,14.14,61.5,30154.0
2026-02-01,DS1005,Pune,Tier 1,control,118,115,2,1,16.35,39.3,23144.0
2026-02-01,DS1006,Pune,Tier 1,control,179,169,8,2,14.46,56.4,36680.0
2026-02-01,DS1007,Mumbai,Tier 1,treated,156,151,5,0,15.36,45.0,31849.0
2026-02-01,DS1008,Chennai,Tier 1,control,180,176,4,0,18.85,35.0,46696.0
2026-02-01,DS1009,Hyderabad,Tier 1,control,215,207,5,3,15.71,38.3,54392.0
2026-02-01,DS1010,Lucknow,Tier 2,control,83,77,5,1,17.15,35.0,14534.0
2026-02-01,DS1011,Pune,Tier 1,control,137,127,6,4,18.72,35.0,33179.0
2026-02-01,DS1012,Bengaluru,Tier 1,treated,186,176,5,5,17.26,35.0,47276.0
2026-02-01,DS1013,Pune,Tier 1,control,199,189,8,2,17.08,35.0,46807.0
2026-02-01,DS1014,Hyderabad,Tier 1,control,158,155,1,2,20.12,35.0,41922.0
2026-02-01,DS1015,Jaipur,Tier 2,control,135,128,6,1,15.71,48.7,32552.0
2026-02-01,DS1016,Mumbai,Tier 1,treated,199,191,6,2,15.71,40.8,44291.0
2026-02-01,DS1017,Chennai,Tier 1,control,129,125,3,1,14.59,52.2,31585.0
2026-02-01,DS1018,Bhopal,Tier 2,control,73,68,3,2,15.64,47.0,10611.0
2026-02-01,DS1019,Hyderabad,Tier 1,control,199,186,9,4,19.48,35.0,47007.0
2026-02-01,DS1020,Jaipur,Tier 2,control,99,95,3,1,17.22,35.0,20557.0
2026-02-01,DS1021,Bengaluru,Tier 1,treated,104,100,4,0,14.51,61.7,16103.0
2026-02-01,DS1022,Lucknow,Tier 2,control,113,108,4,1,15.5,44.1,19896.0
2026-02-01,DS1023,Mumbai,Tier 1,treated,193,184,7,2,15.87,41.1,33868.0
2026-02-01,DS1024,Mumbai,Tier 1,treated,204,196,6,2,17.48,35.0,44590.0
2026-02-01,DS1025,Jaipur,Tier 2,control,95,90,4,1,15.82,40.9,23585.0
2026-02-01,DS1026,Delhi NCR,Tier 1,treated,162,151,9,2,17.74,35.0,44195.0
2026-02-01,DS1027,Mumbai,Tier 1,treated,162,155,6,1,16.96,35.0,33832.0
2026-02-01,DS1028,Bhopal,Tier 2,control,169,162,4,3,14.93,55.2,34624.0
2026-02-01,DS1029,Jaipur,Tier 2,control,109,106,2,1,16.12,40.1,24872.0
2026-02-01,DS1030,Pune,Tier 1,control,226,223,3,0,15.98,41.3,50161.0
2026-02-01,DS1031,Mumbai,Tier 1,treated,164,159,3,2,15.56,48.1,39524.0
2026-02-01,DS1032,Chennai,Tier 1,control,171,166,4,1,17.69,35.0,37001.0
2026-02-01,DS1033,Jaipur,Tier 2,control,66,61,4,1,19.32,35.0,9563.0
2026-02-01,DS1034,Mumbai,Tier 1,treated,143,134,4,5,15.95,41.9,35416.0
2026-02-01,DS1035,Pune,Tier 1,control,192,175,10,7,16.24,35.7,41361.0
2026-02-01,DS1036,Lucknow,Tier 2,control,77,73,2,2,13.42,71.2,19185.0
2026-02-01,DS1037,Lucknow,Tier 2,control,130,123,4,3,17.24,35.0,28385.0
2026-02-01,DS1038,Delhi NCR,Tier 1,treated,172,160,11,1,15.14,46.8,36254.0
2026-02-01,DS1039,Lucknow,Tier 2,control,85,81,3,1,13.54,65.2,14772.0
2026-02-01,DS1040,Hyderabad,Tier 1,control,153,143,9,1,17.71,35.0,37019.0
2026-02-01,DS1041,Lucknow,Tier 2,control,102,96,6,0,17.52,35.0,21754.0
2026-02-01,DS1042,Jaipur,Tier 2,control,99,93,4,2,15.93,41.1,21326.0
2026-02-01,DS1043,Indore,Tier 2,control,105,102,2,1,12.62,76.2,21020.0
2026-02-01,DS1044,Bengaluru,Tier 1,treated,143,134,8,1,15.3,48.5,37710.0
2026-02-01,DS1045,Delhi NCR,Tier 1,treated,154,139,14,1,14.23,59.5,25284.0
2026-02-01,DS1046,Bengaluru,Tier 1,treated,156,151,5,0,18.03,35.0,24593.0
2026-02-01,DS1047,Bengaluru,Tier 1,treated,127,121,5,1,20.68,35.0,37150.0
2026-02-01,DS1048,Mumbai,Tier 1,treated,172,165,5,2,17.52,35.0,40609.0
2026-02-01,DS1049,Jaipur,Tier 2,control,125,121,4,0,14.81,49.6,20669.0
2026-02-01,DS1050,Chennai,Tier 1,control,145,133,10,2,13.85,57.8,32006.0
2026-02-01,DS1051,Chennai,Tier 1,control,160,147,10,3,15.42,39.5,34083.0
2026-02-01,DS1052,Jaipur,Tier 2,control,88,86,2,0,16.01,43.1,15429.0
2026-02-01,DS1053,Bhopal,Tier 2,control,78,74,3,1,14.74,53.7,17619.0
2026-02-01,DS1054,Pune,Tier 1,control,210,196,12,2,16.65,35.0,44398.0
2026-02-01,DS1055,Delhi NCR,Tier 1,treated,166,157,7,2,14.23,57.2,36377.0
2026-02-01,DS1056,Delhi NCR,Tier 1,treated,235,221,11,3,16.43,35.0,56729.0
2026-02-01,DS1057,Delhi NCR,Tier 1,treated,144,136,7,1,19.74,35.0,34195.0
2026-02-01,DS1058,Chennai,Tier 1,control,202,196,4,2,17.25,35.0,44558.0
2026-02-01,DS1059,Mumbai,Tier 1,treated,159,153,6,0,14.21,56.0,36697.0
2026-02-02,DS1000,Pune,Tier 1,control,215,206,8,1,16.12,35.7,45168.0
2026-02-02,DS1001,Bengaluru,Tier 1,treated,158,150,7,1,21.11,35.0,37307.0
2026-02-02,DS1002,Mumbai,Tier 1,treated,165,153,9,3,17.49,35.0,41025.0
2026-02-02,DS1003,Lucknow,Tier 2,control,94,91,2,1,16.0,42.3,16412.0
2026-02-02,DS1004,Pune,Tier 1,control,123,120,2,1,13.33,78.9,26388.0
2026-02-02,DS1005,Pune,Tier 1,control,132,129,1,2,17.32,35.0,34724.0
2026-02-02,DS1006,Pune,Tier 1,control,200,186,11,3,14.44,52.4,35105.0
2026-02-02,DS1007,Mumbai,Tier 1,treated,157,150,6,1,13.44,67.3,32938.0
2026-02-02,DS1008,Chennai,Tier 1,control,184,172,9,3,19.49,35.0,35304.0
2026-02-02,DS1009,Hyderabad,Tier 1,control,226,216,6,4,14.5,55.4,38139.0
2026-02-02,DS1010,Lucknow,Tier 2,control,60,58,1,1,18.62,35.0,9752.0
2026-02-02,DS1011,Pune,Tier 1,control,176,165,6,5,17.6,35.0,48969.0
2026-02-02,DS1012,Bengaluru,Tier 1,treated,157,153,3,1,15.88,44.1,35934.0
2026-02-02,DS1013,Pune,Tier 1,control,175,168,3,4,17.61,35.0,45203.0
2026-02-02,DS1014,Hyderabad,Tier 1,control,142,135,5,2,19.43,35.0,32628.0
2026-02-02,DS1015,Jaipur,Tier 2,control,107,102,3,2,14.31,60.5,22511.0
2026-02-02,DS1016,Mumbai,Tier 1,treated,172,164,4,4,15.58,44.4,44253.0
2026-02-02,DS1017,Chennai,Tier 1,control,127,122,4,1,14.31,64.5,32042.0
2026-02-02,DS1018,Bhopal,Tier 2,control,75,70,5,0,16.62,35.0,12371.0
2026-02-02,DS1019,Hyderabad,Tier 1,control,212,204,5,3,19.55,35.0,57726.0
2026-02-02,DS1020,Jaipur,Tier 2,control,125,122,3,0,17.53,35.0,30842.0
2026-02-02,DS1021,Bengaluru,Tier 1,treated,122,119,2,1,15.13,49.1,26410.0
2026-02-02,DS1022,Lucknow,Tier 2,control,92,89,3,0,15.14,53.4,19155.0
2026-02-02,DS1023,Mumbai,Tier 1,treated,190,174,13,3,15.79,37.2,43583.0
2026-02-02,DS1024,Mumbai,Tier 1,treated,228,213,12,3,18.01,35.0,62284.0
2026-02-02,DS1025,Jaipur,Tier 2,control,98,91,5,2,15.66,35.8,21550.0
2026-02-02,DS1026,Delhi NCR,Tier 1,treated,159,152,7,0,16.79,35.0,36485.0
2026-02-02,DS1027,Mumbai,Tier 1,treated,131,129,1,1,18.12,35.0,36421.0
2026-02-02,DS1028,Bhopal,Tier 2,control,170,161,9,0,13.97,59.5,41094.0
2026-02-02,DS1029,Jaipur,Tier 2,control,106,104,2,0,16.18,35.0,16908.0
2026-02-02,DS1030,Pune,Tier 1,control,224,211,12,1,17.34,35.0,41062.0
2026-02-02,DS1031,Mumbai,Tier 1,treated,165,160,4,1,15.62,47.1,36604.0
2026-02-02,DS1032,Chennai,Tier 1,control,206,194,10,2,18.52,35.0,41690.0
2026-02-02,DS1033,Jaipur,Tier 2,control,67,64,1,2,18.97,35.0,13268.0
2026-02-02,DS1034,Mumbai,Tier 1,treated,172,160,10,2,16.09,37.5,37119.0
2026-02-02,DS1035,Pune,Tier 1,control,200,191,5,4,17.05,35.0,55639.0
2026-02-02,DS1036,Lucknow,Tier 2,control,87,81,6,0,13.85,67.5,14251.0
2026-02-02,DS1037,Lucknow,Tier 2,control,109,102,5,2,17.6,35.0,17074.0
2026-02-02,DS1038,Delhi NCR,Tier 1,treated,180,174,5,1,13.16,70.6,46564.0
2026-02-02,DS1039,Lucknow,Tier 2,control,92,90,2,0,13.75,72.1,10664.0
2026-02-02,DS1040,Hyderabad,Tier 1,control,148,138,8,2,17.5,35.0,36088.0
2026-02-02,DS1041,Lucknow,Tier 2,control,100,93,5,2,16.68,35.0,19820.0
2026-02-02,DS1042,Jaipur,Tier 2,control,109,108,1,0,15.46,44.9,20359.0
2026-02-02,DS1043,Indore,Tier 2,control,89,87,2,0,12.31,80.1,18540.0
2026-02-02,DS1044,Bengaluru,Tier 1,treated,138,135,2,1,15.33,36.9,34039.0
2026-02-02,DS1045,Delhi NCR,Tier 1,treated,188,179,9,0,15.29,45.4,45060.0
2026-02-02,DS1046,Bengaluru,Tier 1,treated,160,152,7,1,18.18,35.0,31395.0
2026-02-02,DS1047,Bengaluru,Tier 1,treated,126,118,5,3,19.79,35.0,26540.0
2026-02-02,DS1048,Mumbai,Tier 1,treated,181,171,8,2,17.21,35.0,32693.0
2026-02-02,DS1049,Jaipur,Tier 2,control,112,103,7,2,14.93,47.7,18167.0
2026-02-02,DS1050,Chennai,Tier 1,control,136,128,7,1,13.15,70.4,31791.0
2026-02-02,DS1051,Chennai,Tier 1,control,177,174,3,0,17.01,35.0,43236.0
2026-02-02,DS1052,Jaipur,Tier 2,control,98,91,5,2,15.16,51.1,14535.0
2026-02-02,DS1053,Bhopal,Tier 2,control,88,85,3,0,14.51,58.0,17241.0
2026-02-02,DS1054,Pune,Tier 1,control,188,182,4,2,17.48,35.0,40940.0
2026-02-02,DS1055,Delhi NCR,Tier 1,treated,178,168,7,3,13.73,66.1,34010.0
2026-02-02,DS1056,Delhi NCR,Tier 1,treated,210,196,8,6,16.73,35.0,40459.0
2026-02-02,DS1057,Delhi NCR,Tier 1,treated,122,116,5,1,19.43,35.0,24943.0
2026-02-02,DS1058,Chennai,Tier 1,control,186,179,5,2,19.28,35.0,41101.0
2026-02-02,DS1059,Mumbai,Tier 1,treated,151,148,3,0,13.94,60.8,39247.0
2026-02-03,DS1000,Pune,Tier 1,control,203,192,9,2,17.29,35.0,50573.0
2026-02-03,DS1001,Bengaluru,Tier 1,treated,204,195,6,3,19.54,35.0,48681.0
2026-02-03,DS1002,Mumbai,Tier 1,treated,185,178,7,0,17.19,35.0,46470.0
2026-02-03,DS1003,Lucknow,Tier 2,control,78,77,1,0,16.25,40.5,14456.0
2026-02-03,DS1004,Pune,Tier 1,control,130,122,6,2,15.14,49.6,31712.0
2026-02-03,DS1005,Pune,Tier 1,control,140,131,8,1,17.42,35.0,28902.0
2026-02-03,DS1006,Pune,Tier 1,control,202,196,4,2,15.26,43.0,40430.0
2026-02-03,DS1007,Mumbai,Tier 1,treated,163,153,8,2,14.24,65.2,32069.0
2026-02-03,DS1008,Chennai,Tier 1,control,214,210,4,0,17.84,35.0,51203.0
2026-02-03,DS1009,Hyderabad,Tier 1,control,221,210,9,2,15.19,53.0,49537.0
2026-02-03,DS1010,Lucknow,Tier 2,control,53,51,0,2,17.54,35.0,8630.0
2026-02-03,DS1011,Pune,Tier 1,control,148,138,7,3,19.99,35.0,34950.0
2026-02-03,DS1012,Bengaluru,Tier 1,treated,153,145,4,4,16.51,35.0,27627.0
2026-02-03,DS1013,Pune,Tier 1,control,166,162,4,0,17.52,35.0,36216.0
2026-02-03,DS1014,Hyderabad,Tier 1,control,155,147,4,4,19.09,35.0,30718.0
2026-02-03,DS1015,Jaipur,Tier 2,control,134,127,6,1,16.92,35.0,25588.0
2026-02-03,DS1016,Mumbai,Tier 1,treated,163,159,4,0,15.12,48.9,39083.0
2026-02-03,DS1017,Chennai,Tier 1,control,143,138,2,3,13.45,72.4,30079.0
2026-02-03,DS1018,Bhopal,Tier 2,control,71,69,0,2,15.53,42.8,12495.0
2026-02-03,DS1019,Hyderabad,Tier 1,control,213,204,8,1,20.08,35.0,41416.0
2026-02-03,DS1020,Jaipur,Tier 2,control,112,105,4,3,18.26,35.0,28517.0
2026-02-03,DS1021,Bengaluru,Tier 1,treated,114,108,4,2,14.58,51.6,21768.0
2026-02-03,DS1022,Lucknow,Tier 2,control,119,115,4,0,16.13,38.7,29497.0
2026-02-03,DS1023,Mumbai,Tier 1,treated,198,193,4,1,15.26,46.2,35344.0
2026-02-03,DS1024,Mumbai,Tier 1,treated,226,216,9,1,16.76,35.0,59007.0
2026-02-03,DS1025,Jaipur,Tier 2,control,87,84,1,2,15.57,40.9,19598.0
2026-02-03,DS1026,Delhi NCR,Tier 1,treated,168,165,3,0,16.46,35.0,38181.0
2026-02-03,DS1027,Mumbai,Tier 1,treated,125,119,5,1,16.65,35.0,30224.0
2026-02-03,DS1028,Bhopal,Tier 2,control,160,149,10,1,15.76,38.5,37600.0
2026-02-03,DS1029,Jaipur,Tier 2,control,93,87,4,2,16.17,35.0,17385.0
2026-02-03,DS1030,Pune,Tier 1,control,223,214,7,2,16.57,36.1,52643.0
2026-02-03,DS1031,Mumbai,Tier 1,treated,154,148,6,0,16.54,35.0,31151.0
2026-02-03,DS1032,Chennai,Tier 1,control,194,184,10,0,16.12,43.3,38924.0
2026-02-03,DS1033,Jaipur,Tier 2,control,71,69,2,0,19.92,35.0,13869.0
2026-02-03,DS1034,Mumbai,Tier 1,treated,168,160,7,1,16.99,35.0,42995.0
2026-02-03,DS1035,Pune,Tier 1,control,192,183,5,4,16.83,35.0,42077.0
2026-02-03,DS1036,Lucknow,Tier 2,control,76,74,2,0,15.34,49.3,15304.0
2026-02-03,DS1037,Lucknow,Tier 2,control,105,99,6,0,16.63,35.0,20663.0
2026-02-03,DS1038,Delhi NCR,Tier 1,treated,199,189,9,1,12.66,68.3,44111.0
2026-02-03,DS1039,Lucknow,Tier 2,control,70,66,3,1,14.99,47.5,12699.0
2026-02-03,DS1040,Hyderabad,Tier 1,control,159,153,4,2,19.17,35.0,38210.0
2026-02-03,DS1041,Lucknow,Tier 2,control,95,93,2,0,18.46,35.0,19479.0
2026-02-03,DS1042,Jaipur,Tier 2,control,113,109,4,0,16.01,44.5,19642.0
2026-02-03,DS1043,Indore,Tier 2,control,86,79,5,2,11.78,82.7,11386.0
2026-02-03,DS1044,Bengaluru,Tier 1,treated,148,141,7,0,16.2,40.2,31875.0
2026-02-03,DS1045,Delhi NCR,Tier 1,treated,173,164,8,1,16.1,39.8,38522.0
2026-02-03,DS1046,Bengaluru,Tier 1,treated,150,140,9,1,17.91,35.0,24035.0
2026-02-03,DS1047,Bengaluru,Tier 1,treated,132,128,1,3,20.44,35.0,28463.0
2026-02-03,DS1048,Mumbai,Tier 1,treated,184,174,8,2,16.91,35.0,44763.0
2026-02-03,DS1049,Jaipur,Tier 2,control,113,109,2,2,14.22,56.8,25883.0
2026-02-03,DS1050,Chennai,Tier 1,control,121,116,5,0,15.29,55.4,31924.0
2026-02-03,DS1051,Chennai,Tier 1,control,163,152,9,2,15.17,53.7,34777.0
2026-02-03,DS1052,Jaipur,Tier 2,control,69,63,4,2,16.04,38.6,15258.0
2026-02-03,DS1053,Bhopal,Tier 2,control,102,96,3,3,15.9,41.9,18670.0
2026-02-03,DS1054,Pune,Tier 1,control,211,202,6,3,16.93,35.0,48181.0
2026-02-03,DS1055,Delhi NCR,Tier 1,treated,171,162,7,2,13.93,61.0,40245.0
2026-02-03,DS1056,Delhi NCR,Tier 1,treated,209,199,7,3,17.51,35.0,51964.0
2026-02-03,DS1057,Delhi NCR,Tier 1,treated,159,155,2,2,17.68,35.0,41125.0
2026-02-03,DS1058,Chennai,Tier 1,control,173,163,8,2,17.66,35.0,42529.0
2026-02-03,DS1059,Mumbai,Tier 1,treated,183,177,4,2,15.79,45.7,43927.0
2026-02-04,DS1000,Pune,Tier 1,control,205,196,6,3,16.21,43.0,41744.0
2026-02-04,DS1001,Bengaluru,Tier 1,treated,186,177,7,2,19.04,35.0,41241.0
2026-02-04,DS1002,Mumbai,Tier 1,treated,156,151,4,1,16.1,44.0,35297.0
2026-02-04,DS1003,Lucknow,Tier 2,control,101,95,6,0,16.1,40.7,20042.0
2026-02-04,DS1004,Pune,Tier 1,control,128,121,4,3,13.21,72.8,29643.0
2026-02-04,DS1005,Pune,Tier 1,control,132,128,3,1,16.67,35.0,31559.0
2026-02-04,DS1006,Pune,Tier 1,control,197,188,9,0,14.28,55.2,43206.0
2026-02-04,DS1007,Mumbai,Tier 1,treated,160,151,7,2,15.43,52.8,41130.0
2026-02-04,DS1008,Chennai,Tier 1,control,189,179,6,4,18.58,35.0,50194.0
2026-02-04,DS1009,Hyderabad,Tier 1,control,206,196,8,2,14.92,51.1,45699.0
2026-02-04,DS1010,Lucknow,Tier 2,control,84,78,6,0,17.23,35.0,18718.0
2026-02-04,DS1011,Pune,Tier 1,control,129,122,4,3,20.17,35.0,35397.0
2026-02-04,DS1012,Bengaluru,Tier 1,treated,215,199,10,6,16.32,35.0,47638.0
2026-02-04,DS1013,Pune,Tier 1,control,181,176,4,1,17.15,35.0,40051.0
